ClientMacAddr,localtime,Site,Level,lat,lng
c4:6e:1f:1a:81:1d,2019-08-13  00:16:27,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:16:27,UK Office,1st Floor,51.46060756,-0.9323927968
fc:03:9f:07:af:f4,2019-08-13  00:16:27,UK Office,Ground Floor,51.46080205,-0.9322875384
04:ea:56:92:f9:9b,2019-08-13  00:16:28,UK Office,Ground Floor,51.46040133,-0.9325843677
7c:91:22:a9:48:7b,2019-08-13  00:16:28,UK Office,Ground Floor,51.46037134,-0.9325759419
c4:6e:1f:1b:72:40,2019-08-13  00:16:28,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:16:28,UK Office,2nd Floor,51.46060462,-0.9323967627
e8:de:27:9f:7f:0c,2019-08-13  00:16:28,UK Office,2nd Floor,51.46043006,-0.9327351711
ec:ad:b8:7d:23:e8,2019-08-13  00:16:28,UK Office,Ground Floor,51.46035916,-0.9325526095
08:f6:9c:14:24:1b,2019-08-13  00:16:29,UK Office,2nd Floor,51.46083184,-0.93224795
4c:34:88:f6:62:9c,2019-08-13  00:16:29,UK Office,Ground Floor,51.46056431,-0.9323410055
5c:ad:cf:c2:25:b8,2019-08-13  00:16:29,UK Office,Ground Floor,51.46035875,-0.93256441
80:2b:f9:9f:d3:23,2019-08-13  00:16:29,UK Office,Ground Floor,51.46074858,-0.9323706981
9c:8c:6e:46:0c:52,2019-08-13  00:16:29,UK Office,2nd Floor,51.4607335,-0.9323182203
9c:da:3e:69:d3:f4,2019-08-13  00:16:29,UK Office,Ground Floor,51.46057682,-0.9323893021
b8:63:4d:a1:d2:b9,2019-08-13  00:16:29,UK Office,1st Floor,51.46056724,-0.9322359403
00:c2:c6:ec:4c:a3,2019-08-13  00:16:35,UK Office,3rd Floor,51.46042269,-0.9326256521
0c:51:01:b3:88:92,2019-08-13  00:16:35,UK Office,2nd Floor,51.46084871,-0.9322899062
24:1b:7a:b1:f2:ef,2019-08-13  00:16:35,UK Office,1st Floor,51.46068014,-0.932271104
5c:ad:cf:c2:25:b8,2019-08-13  00:16:35,UK Office,Ground Floor,51.46035875,-0.93256441
9c:8c:6e:46:01:f8,2019-08-13  00:16:35,UK Office,2nd Floor,51.46041988,-0.9328850919
4c:56:9d:75:d1:e5,2019-08-13  00:16:36,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:0b:7c,2019-08-13  00:16:36,UK Office,1st Floor,51.46078034,-0.9323011004
9c:8c:6e:46:1c:5e,2019-08-13  00:16:36,UK Office,1st Floor,51.4604625,-0.9329326302
34:e1:2d:c6:a8:59,2019-08-13  00:16:37,UK Office,Ground Floor,51.46038623,-0.9326209156
c4:6e:1f:1a:68:a1,2019-08-13  00:16:37,UK Office,Ground Floor,51.46034895,-0.932516297
c4:6e:1f:1a:81:1d,2019-08-13  00:16:37,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:16:37,UK Office,1st Floor,51.46060756,-0.9323927968
fc:03:9f:07:af:f4,2019-08-13  00:16:37,UK Office,Ground Floor,51.46080205,-0.9322875384
00:80:92:df:7b:97,2019-08-13  00:16:38,UK Office,Ground Floor,51.46035129,-0.9325248367
04:ea:56:92:f9:9b,2019-08-13  00:16:38,UK Office,Ground Floor,51.46040813,-0.9326005426
c4:6e:1f:1b:72:40,2019-08-13  00:16:38,UK Office,2nd Floor,51.46042898,-0.9326980891
c4:6e:1f:1c:f2:9b,2019-08-13  00:16:38,UK Office,2nd Floor,51.46060462,-0.9323967627
e8:de:27:9f:7f:0c,2019-08-13  00:16:38,UK Office,2nd Floor,51.46043006,-0.9327351711
08:f6:9c:14:24:1b,2019-08-13  00:16:39,UK Office,2nd Floor,51.46083184,-0.93224795
4c:34:88:f6:62:9c,2019-08-13  00:16:39,UK Office,Ground Floor,51.46056431,-0.9323410055
7c:91:22:a9:48:7b,2019-08-13  00:16:39,UK Office,Ground Floor,51.46037134,-0.9325759419
80:2b:f9:9f:d3:23,2019-08-13  00:16:39,UK Office,Ground Floor,51.46074988,-0.9323721123
9c:8c:6e:46:0c:52,2019-08-13  00:16:39,UK Office,2nd Floor,51.4607335,-0.9323182203
9c:da:3e:69:d3:f4,2019-08-13  00:16:39,UK Office,Ground Floor,51.46057682,-0.9323893021
b8:63:4d:a1:d2:b9,2019-08-13  00:16:39,UK Office,1st Floor,51.46056724,-0.9322359403
ec:ad:b8:7d:23:e8,2019-08-13  00:16:39,UK Office,Ground Floor,51.46035916,-0.9325526095
9c:da:3e:69:d3:f4,2019-08-13  00:16:44,UK Office,Ground Floor,51.46057682,-0.9323893021
00:c2:c6:ec:4c:a3,2019-08-13  00:16:45,UK Office,3rd Floor,51.46042269,-0.9326256521
0c:51:01:b3:88:92,2019-08-13  00:16:45,UK Office,2nd Floor,51.46084871,-0.9322899062
24:1b:7a:b1:f2:ef,2019-08-13  00:16:45,UK Office,1st Floor,51.46068014,-0.932271104
5c:ad:cf:c2:25:b8,2019-08-13  00:16:45,UK Office,Ground Floor,51.46035875,-0.93256441
9c:8c:6e:46:01:f8,2019-08-13  00:16:45,UK Office,2nd Floor,51.46041988,-0.9328850919
4c:56:9d:75:d1:e5,2019-08-13  00:16:46,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:0b:7c,2019-08-13  00:16:46,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:1c:5e,2019-08-13  00:16:46,UK Office,1st Floor,51.4604625,-0.9329326302
34:e1:2d:c6:a8:59,2019-08-13  00:16:47,UK Office,Ground Floor,51.46038623,-0.9326209156
c4:6e:1f:1a:68:a1,2019-08-13  00:16:47,UK Office,Ground Floor,51.46034895,-0.932516297
c4:6e:1f:1a:81:1d,2019-08-13  00:16:47,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:16:47,UK Office,1st Floor,51.46060682,-0.9323926212
fc:03:9f:07:af:f4,2019-08-13  00:16:47,UK Office,Ground Floor,51.46080205,-0.9322875384
00:80:92:df:7b:97,2019-08-13  00:16:48,UK Office,Ground Floor,51.46035129,-0.9325248367
04:ea:56:92:f9:9b,2019-08-13  00:16:48,UK Office,Ground Floor,51.46040813,-0.9326005426
c4:6e:1f:1c:f2:9b,2019-08-13  00:16:48,UK Office,2nd Floor,51.46060855,-0.9323968822
08:f6:9c:14:24:1b,2019-08-13  00:16:49,UK Office,2nd Floor,51.46083184,-0.93224795
4c:34:88:f6:62:9c,2019-08-13  00:16:49,UK Office,Ground Floor,51.46056431,-0.9323410055
7c:91:22:a9:48:7b,2019-08-13  00:16:49,UK Office,Ground Floor,51.46037134,-0.9325759419
80:2b:f9:9f:d3:23,2019-08-13  00:16:49,UK Office,Ground Floor,51.46074988,-0.9323721123
9c:8c:6e:46:0c:52,2019-08-13  00:16:49,UK Office,2nd Floor,51.4607335,-0.9323182203
b8:63:4d:a1:d2:b9,2019-08-13  00:16:49,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1b:72:40,2019-08-13  00:16:49,UK Office,2nd Floor,51.46042904,-0.9326962931
e8:de:27:9f:7f:0c,2019-08-13  00:16:49,UK Office,2nd Floor,51.46043006,-0.9327351711
ec:ad:b8:7d:23:e8,2019-08-13  00:16:49,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:16:55,UK Office,3rd Floor,51.46042269,-0.9326256521
0c:51:01:b3:88:92,2019-08-13  00:16:55,UK Office,2nd Floor,51.46085034,-0.9322939575
24:1b:7a:b1:f2:ef,2019-08-13  00:16:55,UK Office,1st Floor,51.46068014,-0.932271104
5c:ad:cf:c2:25:b8,2019-08-13  00:16:55,UK Office,Ground Floor,51.46035875,-0.93256441
4c:56:9d:75:d1:e5,2019-08-13  00:16:56,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:01:f8,2019-08-13  00:16:56,UK Office,2nd Floor,51.46041988,-0.9328850919
9c:8c:6e:46:0b:7c,2019-08-13  00:16:56,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:1c:5e,2019-08-13  00:16:56,UK Office,1st Floor,51.4604625,-0.9329326302
34:e1:2d:c6:a8:59,2019-08-13  00:16:57,UK Office,Ground Floor,51.46038623,-0.9326209156
c4:6e:1f:1a:68:a1,2019-08-13  00:16:57,UK Office,Ground Floor,51.46034638,-0.9325172232
c4:6e:1f:1a:81:1d,2019-08-13  00:16:57,UK Office,1st Floor,51.46040153,-0.9325934515
fc:03:9f:07:af:f4,2019-08-13  00:16:57,UK Office,Ground Floor,51.46080205,-0.9322875384
00:80:92:df:7b:97,2019-08-13  00:16:58,UK Office,Ground Floor,51.46035129,-0.9325248367
04:ea:56:92:f9:9b,2019-08-13  00:16:58,UK Office,Ground Floor,51.46040813,-0.9326005426
c4:6e:1f:1b:4f:c0,2019-08-13  00:16:58,UK Office,1st Floor,51.46060682,-0.9323926212
c4:6e:1f:1c:f2:9b,2019-08-13  00:16:58,UK Office,2nd Floor,51.46060855,-0.9323968822
08:f6:9c:14:24:1b,2019-08-13  00:16:59,UK Office,2nd Floor,51.46083184,-0.93224795
4c:34:88:f6:62:9c,2019-08-13  00:16:59,UK Office,Ground Floor,51.46056431,-0.9323410055
7c:91:22:a9:48:7b,2019-08-13  00:16:59,UK Office,Ground Floor,51.46037134,-0.9325759419
80:2b:f9:9f:d3:23,2019-08-13  00:16:59,UK Office,Ground Floor,51.46074333,-0.9323727319
9c:8c:6e:46:0c:52,2019-08-13  00:16:59,UK Office,2nd Floor,51.4607335,-0.9323182203
9c:da:3e:69:d3:f4,2019-08-13  00:16:59,UK Office,Ground Floor,51.46053602,-0.9323962454
b8:63:4d:a1:d2:b9,2019-08-13  00:16:59,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1b:72:40,2019-08-13  00:16:59,UK Office,2nd Floor,51.46042898,-0.9326980891
e8:de:27:9f:7f:0c,2019-08-13  00:16:59,UK Office,2nd Floor,51.46043006,-0.9327351711
ec:ad:b8:7d:23:e8,2019-08-13  00:16:59,UK Office,Ground Floor,51.46035916,-0.9325526095
4c:34:88:f6:62:9c,2019-08-13  00:17:04,UK Office,Ground Floor,51.46056431,-0.9323410055
80:2b:f9:9f:d3:23,2019-08-13  00:17:04,UK Office,Ground Floor,51.46074037,-0.9323730117
00:c2:c6:ec:4c:a3,2019-08-13  00:17:05,UK Office,3rd Floor,51.46042269,-0.9326256521
0c:51:01:b3:88:92,2019-08-13  00:17:05,UK Office,2nd Floor,51.46085034,-0.9322939575
24:1b:7a:b1:f2:ef,2019-08-13  00:17:05,UK Office,1st Floor,51.46068014,-0.932271104
5c:ad:cf:c2:25:b8,2019-08-13  00:17:05,UK Office,Ground Floor,51.46035875,-0.93256441
4c:56:9d:75:d1:e5,2019-08-13  00:17:06,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:01:f8,2019-08-13  00:17:06,UK Office,2nd Floor,51.46041988,-0.9328850919
9c:8c:6e:46:0b:7c,2019-08-13  00:17:06,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:1c:5e,2019-08-13  00:17:06,UK Office,1st Floor,51.4604625,-0.9329326302
34:e1:2d:c6:a8:59,2019-08-13  00:17:07,UK Office,Ground Floor,51.46038623,-0.9326209156
c4:6e:1f:1a:68:a1,2019-08-13  00:17:07,UK Office,Ground Floor,51.460344,-0.9325180818
c4:6e:1f:1a:81:1d,2019-08-13  00:17:07,UK Office,1st Floor,51.46040153,-0.9325934515
fc:03:9f:07:af:f4,2019-08-13  00:17:07,UK Office,Ground Floor,51.46080205,-0.9322875384
00:80:92:df:7b:97,2019-08-13  00:17:08,UK Office,Ground Floor,51.46035129,-0.9325248367
04:ea:56:92:f9:9b,2019-08-13  00:17:08,UK Office,Ground Floor,51.46040813,-0.9326005426
c4:6e:1f:1b:4f:c0,2019-08-13  00:17:08,UK Office,1st Floor,51.46060682,-0.9323926212
c4:6e:1f:1c:f2:9b,2019-08-13  00:17:08,UK Office,2nd Floor,51.46061006,-0.9324020226
08:f6:9c:14:24:1b,2019-08-13  00:17:09,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:17:09,UK Office,Ground Floor,51.46037134,-0.9325759419
9c:8c:6e:46:0c:52,2019-08-13  00:17:09,UK Office,2nd Floor,51.4607335,-0.9323182203
b8:63:4d:a1:d2:b9,2019-08-13  00:17:09,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1b:72:40,2019-08-13  00:17:09,UK Office,2nd Floor,51.46042898,-0.9326980891
e8:de:27:9f:7f:0c,2019-08-13  00:17:09,UK Office,2nd Floor,51.46043006,-0.9327351711
ec:ad:b8:7d:23:e8,2019-08-13  00:17:09,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:17:15,UK Office,3rd Floor,51.46042269,-0.9326256521
0c:51:01:b3:88:92,2019-08-13  00:17:15,UK Office,2nd Floor,51.46085034,-0.9322939575
4c:34:88:f6:62:9c,2019-08-13  00:17:15,UK Office,Ground Floor,51.46056431,-0.9323410055
5c:ad:cf:c2:25:b8,2019-08-13  00:17:15,UK Office,Ground Floor,51.46035875,-0.93256441
80:2b:f9:9f:d3:23,2019-08-13  00:17:15,UK Office,Ground Floor,51.46074333,-0.9323727319
24:1b:7a:b1:f2:ef,2019-08-13  00:17:16,UK Office,1st Floor,51.46068014,-0.932271104
4c:56:9d:75:d1:e5,2019-08-13  00:17:16,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:01:f8,2019-08-13  00:17:16,UK Office,2nd Floor,51.460415,-0.9328888491
9c:8c:6e:46:0b:7c,2019-08-13  00:17:16,UK Office,1st Floor,51.46078106,-0.9323014584
34:e1:2d:c6:a8:59,2019-08-13  00:17:17,UK Office,Ground Floor,51.46038623,-0.9326209156
9c:8c:6e:46:1c:5e,2019-08-13  00:17:17,UK Office,1st Floor,51.46046273,-0.9329331859
c4:6e:1f:1a:68:a1,2019-08-13  00:17:17,UK Office,Ground Floor,51.460344,-0.9325180818
fc:03:9f:07:af:f4,2019-08-13  00:17:17,UK Office,Ground Floor,51.46080669,-0.9322815507
00:80:92:df:7b:97,2019-08-13  00:17:18,UK Office,Ground Floor,51.46035129,-0.9325248367
04:ea:56:92:f9:9b,2019-08-13  00:17:18,UK Office,Ground Floor,51.46040813,-0.9326005426
c4:6e:1f:1a:81:1d,2019-08-13  00:17:18,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:17:18,UK Office,1st Floor,51.46060682,-0.9323926212
c4:6e:1f:1c:f2:9b,2019-08-13  00:17:18,UK Office,2nd Floor,51.46060855,-0.9323968822
08:f6:9c:14:24:1b,2019-08-13  00:17:19,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:17:19,UK Office,Ground Floor,51.46037134,-0.9325759419
9c:8c:6e:46:0c:52,2019-08-13  00:17:19,UK Office,2nd Floor,51.4607335,-0.9323182203
b8:63:4d:a1:d2:b9,2019-08-13  00:17:19,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1b:72:40,2019-08-13  00:17:19,UK Office,2nd Floor,51.46042904,-0.9326962931
e8:de:27:9f:7f:0c,2019-08-13  00:17:19,UK Office,2nd Floor,51.46043006,-0.9327351711
ec:ad:b8:7d:23:e8,2019-08-13  00:17:19,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:17:25,UK Office,3rd Floor,51.46042269,-0.9326256521
0c:51:01:b3:88:92,2019-08-13  00:17:25,UK Office,2nd Floor,51.46085034,-0.9322939575
4c:34:88:f6:62:9c,2019-08-13  00:17:25,UK Office,Ground Floor,51.46056431,-0.9323410055
5c:ad:cf:c2:25:b8,2019-08-13  00:17:25,UK Office,Ground Floor,51.4603589,-0.9325668193
80:2b:f9:9f:d3:23,2019-08-13  00:17:25,UK Office,Ground Floor,51.46074333,-0.9323727319
24:1b:7a:b1:f2:ef,2019-08-13  00:17:26,UK Office,1st Floor,51.46068014,-0.932271104
4c:56:9d:75:d1:e5,2019-08-13  00:17:26,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:01:f8,2019-08-13  00:17:26,UK Office,2nd Floor,51.46041856,-0.9328841683
9c:8c:6e:46:0b:7c,2019-08-13  00:17:26,UK Office,1st Floor,51.46078106,-0.9323014584
34:e1:2d:c6:a8:59,2019-08-13  00:17:27,UK Office,Ground Floor,51.46038988,-0.932622697
9c:8c:6e:46:1c:5e,2019-08-13  00:17:27,UK Office,1st Floor,51.46046355,-0.9329381203
c4:6e:1f:1a:68:a1,2019-08-13  00:17:27,UK Office,Ground Floor,51.46034638,-0.9325172232
fc:03:9f:07:af:f4,2019-08-13  00:17:27,UK Office,Ground Floor,51.46080669,-0.9322815507
00:80:92:df:7b:97,2019-08-13  00:17:28,UK Office,Ground Floor,51.46035348,-0.9325241733
04:ea:56:92:f9:9b,2019-08-13  00:17:28,UK Office,Ground Floor,51.46040647,-0.9325729784
c4:6e:1f:1a:81:1d,2019-08-13  00:17:28,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:17:28,UK Office,1st Floor,51.4606092,-0.9323952577
08:f6:9c:14:24:1b,2019-08-13  00:17:29,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:17:29,UK Office,Ground Floor,51.46037134,-0.9325759419
9c:8c:6e:46:0c:52,2019-08-13  00:17:29,UK Office,2nd Floor,51.4607335,-0.9323182203
c4:6e:1f:1b:72:40,2019-08-13  00:17:29,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:17:29,UK Office,2nd Floor,51.46060698,-0.9323915722
e8:de:27:9f:7f:0c,2019-08-13  00:17:29,UK Office,2nd Floor,51.46043006,-0.9327351711
ec:ad:b8:7d:23:e8,2019-08-13  00:17:29,UK Office,Ground Floor,51.46035916,-0.9325526095
7c:91:22:a9:48:7b,2019-08-13  00:17:34,UK Office,Ground Floor,51.46037134,-0.9325759419
ec:ad:b8:7d:23:e8,2019-08-13  00:17:34,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:17:35,UK Office,3rd Floor,51.46042269,-0.9326256521
0c:51:01:b3:88:92,2019-08-13  00:17:35,UK Office,2nd Floor,51.46084871,-0.9322899062
4c:34:88:f6:62:9c,2019-08-13  00:17:35,UK Office,Ground Floor,51.46056431,-0.9323410055
5c:ad:cf:c2:25:b8,2019-08-13  00:17:35,UK Office,Ground Floor,51.4603589,-0.9325668193
80:2b:f9:9f:d3:23,2019-08-13  00:17:35,UK Office,Ground Floor,51.46074037,-0.9323730117
24:1b:7a:b1:f2:ef,2019-08-13  00:17:36,UK Office,1st Floor,51.46068014,-0.932271104
4c:56:9d:75:d1:e5,2019-08-13  00:17:36,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:01:f8,2019-08-13  00:17:36,UK Office,2nd Floor,51.46041856,-0.9328841683
9c:8c:6e:46:0b:7c,2019-08-13  00:17:36,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:1c:5e,2019-08-13  00:17:37,UK Office,1st Floor,51.46046355,-0.9329381203
fc:03:9f:07:af:f4,2019-08-13  00:17:37,UK Office,Ground Floor,51.46080669,-0.9322815507
34:e1:2d:c6:a8:59,2019-08-13  00:17:38,UK Office,Ground Floor,51.46039215,-0.9326296041
c4:6e:1f:1a:68:a1,2019-08-13  00:17:38,UK Office,Ground Floor,51.46034895,-0.932516297
c4:6e:1f:1a:81:1d,2019-08-13  00:17:38,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:17:38,UK Office,1st Floor,51.46062976,-0.9323789456
00:80:92:df:7b:97,2019-08-13  00:17:39,UK Office,Ground Floor,51.46035412,-0.9325233327
04:ea:56:92:f9:9b,2019-08-13  00:17:39,UK Office,Ground Floor,51.46040052,-0.9325619687
08:f6:9c:14:24:1b,2019-08-13  00:17:39,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:0c:52,2019-08-13  00:17:39,UK Office,2nd Floor,51.4607335,-0.9323182203
c4:6e:1f:1b:72:40,2019-08-13  00:17:39,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:17:39,UK Office,2nd Floor,51.46060698,-0.9323915722
e8:de:27:9f:7f:0c,2019-08-13  00:17:39,UK Office,2nd Floor,51.46043006,-0.9327351711
00:c2:c6:ec:4c:a3,2019-08-13  00:17:45,UK Office,3rd Floor,51.46042269,-0.9326256521
0c:51:01:b3:88:92,2019-08-13  00:17:45,UK Office,2nd Floor,51.46084871,-0.9322899062
4c:34:88:f6:62:9c,2019-08-13  00:17:45,UK Office,Ground Floor,51.46056431,-0.9323410055
7c:91:22:a9:48:7b,2019-08-13  00:17:45,UK Office,Ground Floor,51.46037134,-0.9325759419
80:2b:f9:9f:d3:23,2019-08-13  00:17:45,UK Office,Ground Floor,51.46074037,-0.9323730117
ec:ad:b8:7d:23:e8,2019-08-13  00:17:45,UK Office,Ground Floor,51.46035916,-0.9325526095
24:1b:7a:b1:f2:ef,2019-08-13  00:17:46,UK Office,1st Floor,51.46068014,-0.932271104
4c:56:9d:75:d1:e5,2019-08-13  00:17:46,UK Office,2nd Floor,51.46082668,-0.9322535953
5c:ad:cf:c2:25:b8,2019-08-13  00:17:46,UK Office,Ground Floor,51.4603589,-0.9325668193
9c:8c:6e:46:01:f8,2019-08-13  00:17:46,UK Office,2nd Floor,51.46041856,-0.9328841683
9c:8c:6e:46:0b:7c,2019-08-13  00:17:46,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:1c:5e,2019-08-13  00:17:47,UK Office,1st Floor,51.46046355,-0.9329381203
fc:03:9f:07:af:f4,2019-08-13  00:17:47,UK Office,Ground Floor,51.46080669,-0.9322815507
34:e1:2d:c6:a8:59,2019-08-13  00:17:48,UK Office,Ground Floor,51.46039215,-0.9326296041
c4:6e:1f:1a:68:a1,2019-08-13  00:17:48,UK Office,Ground Floor,51.460344,-0.9325180818
c4:6e:1f:1a:81:1d,2019-08-13  00:17:48,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:17:48,UK Office,1st Floor,51.46062976,-0.9323789456
00:80:92:df:7b:97,2019-08-13  00:17:49,UK Office,Ground Floor,51.46035412,-0.9325233327
04:ea:56:92:f9:9b,2019-08-13  00:17:49,UK Office,Ground Floor,51.46040052,-0.9325619687
08:f6:9c:14:24:1b,2019-08-13  00:17:49,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:0c:52,2019-08-13  00:17:49,UK Office,2nd Floor,51.4607335,-0.9323182203
c4:6e:1f:1b:72:40,2019-08-13  00:17:49,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:17:49,UK Office,2nd Floor,51.46060855,-0.9323968822
e8:de:27:9f:7f:0c,2019-08-13  00:17:49,UK Office,2nd Floor,51.46043006,-0.9327351711
4c:34:88:f6:62:9c,2019-08-13  00:17:50,UK Office,Ground Floor,51.46055278,-0.9323127807
00:c2:c6:ec:4c:a3,2019-08-13  00:17:55,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:17:55,UK Office,2nd Floor,51.46085034,-0.9322939575
7c:91:22:a9:48:7b,2019-08-13  00:17:55,UK Office,Ground Floor,51.46037134,-0.9325759419
80:2b:f9:9f:d3:23,2019-08-13  00:17:55,UK Office,Ground Floor,51.46074037,-0.9323730117
ec:ad:b8:7d:23:e8,2019-08-13  00:17:55,UK Office,Ground Floor,51.46035916,-0.9325526095
24:1b:7a:b1:f2:ef,2019-08-13  00:17:56,UK Office,1st Floor,51.46068014,-0.932271104
4c:56:9d:75:d1:e5,2019-08-13  00:17:56,UK Office,2nd Floor,51.46082668,-0.9322535953
5c:ad:cf:c2:25:b8,2019-08-13  00:17:56,UK Office,Ground Floor,51.4603589,-0.9325668193
9c:8c:6e:46:01:f8,2019-08-13  00:17:56,UK Office,2nd Floor,51.46041856,-0.9328841683
9c:8c:6e:46:0b:7c,2019-08-13  00:17:56,UK Office,1st Floor,51.46078046,-0.932301042
9c:8c:6e:46:1c:5e,2019-08-13  00:17:57,UK Office,1st Floor,51.46046355,-0.9329381203
fc:03:9f:07:af:f4,2019-08-13  00:17:57,UK Office,Ground Floor,51.46080669,-0.9322815507
34:e1:2d:c6:a8:59,2019-08-13  00:17:58,UK Office,Ground Floor,51.46039215,-0.9326296041
c4:6e:1f:1a:68:a1,2019-08-13  00:17:58,UK Office,Ground Floor,51.46034895,-0.932516297
c4:6e:1f:1a:81:1d,2019-08-13  00:17:58,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:17:58,UK Office,1st Floor,51.46063237,-0.9323811946
00:80:92:df:7b:97,2019-08-13  00:17:59,UK Office,Ground Floor,51.46035412,-0.9325233327
04:ea:56:92:f9:9b,2019-08-13  00:17:59,UK Office,Ground Floor,51.46040052,-0.9325619687
08:f6:9c:14:24:1b,2019-08-13  00:17:59,UK Office,2nd Floor,51.46083184,-0.93224795
9c:8c:6e:46:0c:52,2019-08-13  00:17:59,UK Office,2nd Floor,51.4607335,-0.9323182203
c4:6e:1f:1b:72:40,2019-08-13  00:17:59,UK Office,2nd Floor,51.46042898,-0.9326980891
c4:6e:1f:1c:f2:9b,2019-08-13  00:17:59,UK Office,2nd Floor,51.46060855,-0.9323968822
e8:de:27:9f:7f:0c,2019-08-13  00:17:59,UK Office,2nd Floor,51.46042988,-0.9327326621
c4:6e:1f:1b:72:40,2019-08-13  00:18:04,UK Office,2nd Floor,51.46042904,-0.9326962931
e8:de:27:9f:7f:0c,2019-08-13  00:18:04,UK Office,2nd Floor,51.46043006,-0.9327351711
00:c2:c6:ec:4c:a3,2019-08-13  00:18:05,UK Office,3rd Floor,51.46042964,-0.9325130839
08:f6:9c:14:24:1b,2019-08-13  00:18:05,UK Office,2nd Floor,51.46083184,-0.93224795
4c:34:88:f6:62:9c,2019-08-13  00:18:05,UK Office,Ground Floor,51.46051077,-0.9323066235
80:2b:f9:9f:d3:23,2019-08-13  00:18:05,UK Office,Ground Floor,51.46074037,-0.9323730117
9c:8c:6e:46:0c:52,2019-08-13  00:18:05,UK Office,2nd Floor,51.4607335,-0.9323182203
ec:ad:b8:7d:23:e8,2019-08-13  00:18:05,UK Office,Ground Floor,51.46035916,-0.9325526095
0c:51:01:b3:88:92,2019-08-13  00:18:06,UK Office,2nd Floor,51.46083075,-0.932305846
24:1b:7a:b1:f2:ef,2019-08-13  00:18:06,UK Office,1st Floor,51.46068014,-0.932271104
5c:ad:cf:c2:25:b8,2019-08-13  00:18:06,UK Office,Ground Floor,51.4603589,-0.9325668193
7c:91:22:a9:48:7b,2019-08-13  00:18:06,UK Office,Ground Floor,51.46044048,-0.9325726658
9c:8c:6e:46:0b:7c,2019-08-13  00:18:06,UK Office,1st Floor,51.46078046,-0.932301042
4c:56:9d:75:d1:e5,2019-08-13  00:18:07,UK Office,2nd Floor,51.46082668,-0.9322535953
9c:8c:6e:46:01:f8,2019-08-13  00:18:07,UK Office,2nd Floor,51.46041856,-0.9328841683
